Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Region
369000,1000,APARTMENT,APARTMENT,AS_NEW,3,95.0,0,0.0,1.0,0.0,3.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
349000,1600,APARTMENT,APARTMENT,GOOD,3,142.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Pieters-Leeuw,Flemish Brabant,Flanders
225000,9940,HOUSE,HOUSE,TO_BE_DONE_UP,2,100.0,0,0.0,0.0,417.0,3.0,0.0,0.0,Evergem,East Flanders,Flanders
239000,3000,APARTMENT,KOT,AS_NEW,1,15.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant,Flanders
598000,8301,HOUSE,HOUSE,GOOD,3,146.0,0,1.0,0.0,170.0,3.0,0.0,0.0,Knokke-Heist,Other,Other
199000,6950,HOUSE,HOUSE,GOOD,3,100.0,0,1.0,1.0,612.0,4.0,0.0,0.0,Nassogne,Luxembourg,Wallonia
325000,1000,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
239500,8370,APARTMENT,APARTMENT,TO_RENOVATE,2,70.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Blankenberge,Other,Other
199000,9500,HOUSE,HOUSE,GOOD,3,110.0,1,1.0,1.0,120.0,2.0,0.0,0.0,Geraardsbergen,East Flanders,Flanders
315000,1420,APARTMENT,APARTMENT,JUST_RENOVATED,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Braine-l'Alleud,Walloon Brabant,Wallonia
269000,8490,APARTMENT,DUPLEX,GOOD,3,108.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Jabbeke,Other,Other
200000,5060,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,4,199.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Sambreville,Namur,Wallonia
625000,1770,HOUSE,VILLA,AS_NEW,4,180.0,1,1.0,0.0,542.0,4.0,0.0,0.0,Liedekerke,Flemish Brabant,Flanders
190000,3840,HOUSE,HOUSE,TO_RENOVATE,3,112.0,0,1.0,0.0,219.0,3.0,0.0,0.0,Borgloon,Limburg,Wallonia
299000,1190,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,4,197.0,0,1.0,1.0,170.0,2.0,0.0,0.0,Forest,Brussels Capital,Bruxelles-Capital
399500,9520,HOUSE,HOUSE,AS_NEW,3,152.0,1,1.0,0.0,270.0,3.0,0.0,0.0,Sint-Lievens-Houtem,East Flanders,Flanders
795000,1000,APARTMENT,PENTHOUSE,AS_NEW,2,202.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
275000,2018,APARTMENT,APARTMENT,GOOD,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
421306,1950,APARTMENT,SERVICE_FLAT,AS_NEW,1,73.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Kraainem,Flemish Brabant,Flanders
249900,4170,HOUSE,APARTMENT_BLOCK,GOOD,3,180.0,0,1.0,0.0,180.0,2.0,0.0,0.0,Comblain-au-Pont,Liège,Wallonia
165000,7080,HOUSE,HOUSE,GOOD,2,147.0,0,1.0,0.0,190.0,4.0,0.0,0.0,Frameries,Hainaut,Wallonia
420000,9860,HOUSE,HOUSE,GOOD,4,180.0,0,0.0,0.0,209.0,3.0,0.0,0.0,Oosterzele,East Flanders,Flanders
215000,2500,APARTMENT,GROUND_FLOOR,GOOD,2,134.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lier,Antwerp,Flanders
345000,8020,APARTMENT,GROUND_FLOOR,AS_NEW,2,110.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Oostkamp,Other,Other
385875,2640,APARTMENT,APARTMENT,AS_NEW,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mortsel,Antwerp,Flanders
145000,9600,HOUSE,HOUSE,TO_RENOVATE,2,122.0,0,0.0,0.0,188.0,3.0,0.0,0.0,Renaix,East Flanders,Flanders
349000,9860,APARTMENT,APARTMENT,GOOD,2,102.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Oosterzele,East Flanders,Flanders
455000,3020,HOUSE,HOUSE,TO_BE_DONE_UP,3,190.0,0,1.0,1.0,493.0,3.0,0.0,0.0,Herent,Flemish Brabant,Flanders
569500,8450,HOUSE,VILLA,GOOD,3,193.0,1,1.0,0.0,613.0,4.0,0.0,0.0,Bredene,Other,Other
225000,8790,APARTMENT,DUPLEX,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Waregem,Other,Other
179627,4420,APARTMENT,APARTMENT,AS_NEW,2,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Nicolas,Liège,Wallonia
263668,9940,APARTMENT,APARTMENT,GOOD,1,75.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Evergem,East Flanders,Flanders
333333,1861,APARTMENT,LOFT,AS_NEW,1,100.0,1,1.0,1.0,0.0,4.0,0.0,1.0,Meise,Flemish Brabant,Flanders
309000,8430,HOUSE,HOUSE,JUST_RENOVATED,3,119.0,0,0.0,0.0,494.0,4.0,0.0,0.0,Middelkerke,Other,Other
317000,4910,APARTMENT,APARTMENT,AS_NEW,3,88.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Theux,Liège,Wallonia
160000,6020,HOUSE,HOUSE,GOOD,3,115.0,0,0.0,1.0,296.0,3.0,0.0,0.0,Charleroi,Hainaut,Wallonia
249000,1020,APARTMENT,DUPLEX,TO_RENOVATE,4,173.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital,Bruxelles-Capital
340000,9800,APARTMENT,APARTMENT,GOOD,2,95.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders,Flanders
299000,1932,APARTMENT,APARTMENT,GOOD,2,85.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Zaventem,Flemish Brabant,Flanders
369000,8400,APARTMENT,APARTMENT,AS_NEW,2,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,Other
189000,2850,APARTMENT,GROUND_FLOOR,GOOD,1,48.0,0,0.0,1.0,0.0,2.0,0.0,1.0,Boom,Antwerp,Flanders
429250,9030,HOUSE,HOUSE,GOOD,4,157.0,1,1.0,1.0,160.0,3.0,0.0,0.0,Gent,East Flanders,Flanders
695000,1050,APARTMENT,APARTMENT,JUST_RENOVATED,2,150.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,Bruxelles-Capital
189000,2100,HOUSE,HOUSE,TO_RENOVATE,2,103.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders
349000,2000,APARTMENT,APARTMENT,AS_NEW,2,73.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
280000,9051,APARTMENT,GROUND_FLOOR,AS_NEW,2,76.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
199000,2100,APARTMENT,APARTMENT,GOOD,2,98.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp,Flanders
139000,4100,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,2,115.0,0,0.0,0.0,60.0,2.0,0.0,0.0,Seraing,Liège,Wallonia
299000,8450,HOUSE,HOUSE,TO_RENOVATE,3,126.0,0,0.0,0.0,298.0,3.0,0.0,0.0,Bredene,Other,Other
319900,9000,HOUSE,HOUSE,GOOD,4,126.0,0,0.0,1.0,62.0,2.0,0.0,0.0,Gent,East Flanders,Flanders
359000,2050,APARTMENT,APARTMENT,AS_NEW,3,122.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp,Flanders
219990,6230,APARTMENT,GROUND_FLOOR,GOOD,2,76.0,0,0.0,1.0,0.0,4.0,0.0,1.0,Pont-à-Celles,Hainaut,Wallonia
645000,1050,APARTMENT,APARTMENT,AS_NEW,3,165.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,Bruxelles-Capital
284000,2100,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,89.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
375000,9940,APARTMENT,APARTMENT,AS_NEW,2,113.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders,Flanders
755000,1150,APARTMENT,APARTMENT,AS_NEW,2,128.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital,Bruxelles-Capital
360000,4100,APARTMENT,APARTMENT,AS_NEW,3,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Seraing,Liège,Wallonia
165000,7870,HOUSE,HOUSE,TO_RENOVATE,3,135.0,0,0.0,0.0,138.0,2.0,0.0,0.0,Lens,Hainaut,Wallonia
249000,5580,HOUSE,HOUSE,JUST_RENOVATED,3,146.0,0,1.0,1.0,362.0,2.0,0.0,0.0,Rochefort,Namur,Wallonia
295000,8400,APARTMENT,APARTMENT,AS_NEW,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,Other
450000,9000,HOUSE,HOUSE,GOOD,2,130.0,0,0.0,0.0,90.0,3.0,0.0,0.0,Gent,East Flanders,Flanders
220000,7912,APARTMENT,GROUND_FLOOR,AS_NEW,2,105.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Frasnes-lez-Anvaing,Hainaut,Wallonia
220000,5170,APARTMENT,APARTMENT,AS_NEW,2,75.0,0,1.0,1.0,0.0,3.0,0.0,1.0,Profondeville,Namur,Wallonia
245000,9270,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Laarne,East Flanders,Flanders
169000,8790,APARTMENT,APARTMENT,GOOD,1,42.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Waregem,Other,Other
317000,9112,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Sint-Niklaas,East Flanders,Flanders
285000,2230,APARTMENT,DUPLEX,AS_NEW,3,138.0,1,1.0,0.0,0.0,3.0,0.0,0.0,Herselt,Antwerp,Flanders
319000,1651,APARTMENT,LOFT,GOOD,1,77.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Beersel,Flemish Brabant,Flanders
229000,2950,HOUSE,HOUSE,TO_RENOVATE,2,110.0,0,0.0,1.0,416.0,3.0,0.0,0.0,Kapellen,Antwerp,Flanders
469000,9270,HOUSE,HOUSE,AS_NEW,3,167.0,0,0.0,1.0,394.0,3.0,0.0,0.0,Laarne,East Flanders,Flanders
330000,1190,APARTMENT,APARTMENT,AS_NEW,2,91.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital,Bruxelles-Capital
275000,5002,HOUSE,HOUSE,GOOD,3,184.0,0,0.0,0.0,207.0,2.0,0.0,0.0,Namur,Namur,Wallonia
585000,1560,HOUSE,HOUSE,GOOD,4,280.0,0,1.0,0.0,228.0,3.0,0.0,0.0,Hoeilaart,Flemish Brabant,Flanders
75000,6001,APARTMENT,APARTMENT,TO_RENOVATE,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Charleroi,Hainaut,Wallonia
130000,7340,HOUSE,HOUSE,GOOD,2,96.0,0,1.0,1.0,0.0,3.0,0.0,0.0,Colfontaine,Hainaut,Wallonia
399000,1020,HOUSE,HOUSE,JUST_RENOVATED,4,255.0,0,0.0,1.0,100.0,3.0,0.0,0.0,Bruxelles,Brussels Capital,Bruxelles-Capital
695000,8301,HOUSE,VILLA,GOOD,4,163.0,0,1.0,1.0,688.0,4.0,0.0,0.0,Knokke-Heist,Other,Other
310000,1702,APARTMENT,APARTMENT,AS_NEW,2,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Dilbeek,Flemish Brabant,Flanders
314000,5100,APARTMENT,DUPLEX,AS_NEW,3,117.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Namur,Namur,Wallonia
595000,9920,HOUSE,HOUSE,GOOD,3,187.0,0,1.0,0.0,538.0,4.0,0.0,0.0,Lievegem,East Flanders,Flanders
579000,1600,HOUSE,HOUSE,AS_NEW,3,180.0,0,1.0,0.0,360.0,3.0,0.0,0.0,Sint-Pieters-Leeuw,Flemish Brabant,Flanders
255000,9310,HOUSE,HOUSE,TO_RENOVATE,3,173.0,0,1.0,0.0,614.0,3.0,0.0,0.0,Aalst,East Flanders,Flanders
355000,9051,APARTMENT,APARTMENT,GOOD,2,91.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
449000,7170,HOUSE,VILLA,GOOD,4,199.0,0,1.0,1.0,695.0,4.0,1.0,0.0,Manage,Hainaut,Wallonia
169000,4040,HOUSE,HOUSE,GOOD,2,110.0,0,1.0,0.0,75.0,2.0,0.0,0.0,Herstal,Liège,Wallonia
479000,8790,HOUSE,VILLA,GOOD,3,175.0,0,1.0,0.0,562.0,4.0,0.0,0.0,Waregem,Other,Other
429000,1780,APARTMENT,DUPLEX,AS_NEW,3,117.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Wemmel,Flemish Brabant,Flanders
319000,4800,HOUSE,HOUSE,GOOD,4,221.0,0,1.0,1.0,759.0,3.0,0.0,0.0,Verviers,Liège,Wallonia
209000,3800,APARTMENT,APARTMENT,GOOD,1,58.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Sint-Truiden,Limburg,Wallonia
315000,1082,APARTMENT,APARTMENT,AS_NEW,2,97.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Berchem-Sainte-Agathe,Brussels Capital,Bruxelles-Capital
355000,5640,HOUSE,HOUSE,AS_NEW,3,147.0,0,1.0,0.0,343.0,3.0,0.0,0.0,Mettet,Namur,Wallonia
119000,6200,HOUSE,TOWN_HOUSE,GOOD,3,130.0,0,1.0,0.0,84.0,2.0,0.0,0.0,Châtelet,Hainaut,Wallonia
450000,9051,APARTMENT,APARTMENT,AS_NEW,3,113.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Gent,East Flanders,Flanders
155000,3300,APARTMENT,APARTMENT,GOOD,1,52.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Tienen,Other,Other
268000,8540,HOUSE,HOUSE,GOOD,3,160.0,0,0.0,0.0,597.0,3.0,0.0,0.0,Deerlijk,Other,Other
259000,2660,APARTMENT,APARTMENT,AS_NEW,2,126.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
459000,9040,HOUSE,HOUSE,AS_NEW,4,173.0,1,1.0,1.0,110.0,3.0,0.0,0.0,Gent,East Flanders,Flanders
349000,9040,APARTMENT,APARTMENT,GOOD,2,87.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Gent,East Flanders,Flanders
189000,8770,HOUSE,HOUSE,TO_BE_DONE_UP,3,176.0,0,0.0,0.0,431.0,3.0,0.0,0.0,Ingelmunster,Other,Other
229900,9550,APARTMENT,GROUND_FLOOR,AS_NEW,1,74.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Herzele,East Flanders,Flanders
379000,2000,APARTMENT,GROUND_FLOOR,AS_NEW,1,78.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
350000,1040,APARTMENT,APARTMENT,AS_NEW,1,56.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital,Bruxelles-Capital
169000,4100,HOUSE,HOUSE,JUST_RENOVATED,3,100.0,0,1.0,0.0,70.0,2.0,0.0,0.0,Seraing,Liège,Wallonia
320000,1180,APARTMENT,APARTMENT,GOOD,1,78.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Uccle,Brussels Capital,Bruxelles-Capital
365000,1600,HOUSE,HOUSE,GOOD,4,130.0,0,1.0,0.0,247.0,3.0,0.0,0.0,Sint-Pieters-Leeuw,Flemish Brabant,Flanders
194000,2140,APARTMENT,APARTMENT,GOOD,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
365000,2460,APARTMENT,GROUND_FLOOR,GOOD,3,170.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Kasterlee,Antwerp,Flanders
164500,8500,HOUSE,HOUSE,GOOD,3,120.0,0,1.0,1.0,94.0,2.0,0.0,0.0,Kortrijk,Other,Other
109000,4102,HOUSE,HOUSE,TO_RENOVATE,4,120.0,0,1.0,0.0,90.0,2.0,0.0,0.0,Seraing,Liège,Wallonia
185000,9000,APARTMENT,APARTMENT,TO_RENOVATE,2,100.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Gent,East Flanders,Flanders
329000,9000,HOUSE,HOUSE,GOOD,4,117.0,0,0.0,0.0,64.0,3.0,0.0,0.0,Gent,East Flanders,Flanders
535000,9190,HOUSE,HOUSE,GOOD,4,246.0,0,1.0,0.0,500.0,3.0,0.0,0.0,Stekene,East Flanders,Flanders
394000,5100,HOUSE,HOUSE,AS_NEW,3,169.0,0,0.0,1.0,383.0,2.0,0.0,0.0,Namur,Namur,Wallonia
630000,2570,HOUSE,HOUSE,AS_NEW,4,205.0,0,1.0,1.0,450.0,3.0,1.0,0.0,Duffel,Antwerp,Flanders
234000,9000,HOUSE,HOUSE,GOOD,1,58.0,1,0.0,0.0,19.0,2.0,0.0,0.0,Gent,East Flanders,Flanders
268000,4000,APARTMENT,APARTMENT,GOOD,2,90.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Liège,Liège,Wallonia
695000,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,Other
235000,9660,HOUSE,HOUSE,GOOD,4,171.0,0,0.0,0.0,457.0,2.0,0.0,0.0,Brakel,East Flanders,Flanders
129000,8870,HOUSE,HOUSE,TO_RENOVATE,3,135.0,0,0.0,0.0,135.0,3.0,0.0,0.0,Izegem,Other,Other
430000,1950,APARTMENT,APARTMENT,GOOD,3,120.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kraainem,Flemish Brabant,Flanders
400500,8830,HOUSE,HOUSE,GOOD,4,207.0,0,1.0,0.0,299.0,3.0,0.0,0.0,Hooglede,Other,Other
620000,9030,HOUSE,HOUSE,GOOD,4,265.0,1,1.0,1.0,629.0,3.0,0.0,0.0,Gent,East Flanders,Flanders
525000,1180,APARTMENT,PENTHOUSE,GOOD,2,160.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Uccle,Brussels Capital,Bruxelles-Capital
480000,8540,HOUSE,HOUSE,GOOD,4,170.0,0,1.0,0.0,190.0,3.0,0.0,0.0,Deerlijk,Other,Other
219000,5550,HOUSE,COUNTRY_COTTAGE,GOOD,2,110.0,0,1.0,0.0,583.0,3.0,0.0,0.0,Vresse-sur-Semois,Namur,Wallonia
273000,8870,APARTMENT,APARTMENT,GOOD,1,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Izegem,Other,Other
325000,1000,APARTMENT,APARTMENT,TO_RENOVATE,3,105.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
449000,1853,HOUSE,HOUSE,GOOD,4,182.0,0,1.0,1.0,177.0,2.0,0.0,0.0,Grimbergen,Flemish Brabant,Flanders
448000,9270,HOUSE,VILLA,TO_BE_DONE_UP,4,286.0,0,1.0,0.0,586.0,4.0,0.0,0.0,Laarne,East Flanders,Flanders
390000,9240,APARTMENT,APARTMENT,AS_NEW,2,94.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Zele,East Flanders,Flanders
450000,1070,HOUSE,HOUSE,AS_NEW,4,168.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital,Bruxelles-Capital
249000,4470,HOUSE,HOUSE,GOOD,4,157.0,0,0.0,1.0,682.0,3.0,0.0,0.0,Saint-Georges-sur-Meuse,Liège,Wallonia
219000,6880,APARTMENT,APARTMENT,AS_NEW,2,86.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Bertrix,Luxembourg,Wallonia
239000,7911,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Frasnes-lez-Anvaing,Hainaut,Wallonia
218000,1800,APARTMENT,APARTMENT,GOOD,1,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Vilvoorde,Flemish Brabant,Flanders
539000,2600,APARTMENT,PENTHOUSE,AS_NEW,3,140.0,1,1.0,0.0,0.0,3.0,0.0,0.0,Antwerpen,Antwerp,Flanders
