Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Region,Property_Size
250000,5300,APARTMENT,APARTMENT,GOOD,2,92.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Andenne,Namur,Wallonia,Medium
249900,1830,APARTMENT,APARTMENT,AS_NEW,1,65.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Machelen,Flemish Brabant,Flanders,Medium
79000,4500,HOUSE,HOUSE,TO_RENOVATE,2,72.0,0,0.0,0.0,55.0,2.0,0.0,0.0,Huy,Liège,Wallonia,Medium
369000,2160,APARTMENT,GROUND_FLOOR,GOOD,3,105.0,0,0.0,1.0,0.0,3.0,0.0,1.0,Wommelgem,Antwerp,Flanders,Large
159000,4520,HOUSE,HOUSE,TO_RENOVATE,2,112.0,0,1.0,1.0,360.0,2.0,0.0,0.0,Wanze,Liège,Wallonia,Large
245000,8301,APARTMENT,APARTMENT,GOOD,1,74.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
250000,8980,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,66.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Zonnebeke,West Flanders,Flanders,Medium
171500,6720,APARTMENT,APARTMENT,GOOD,1,78.0,0,0.0,1.0,0.0,2.0,0.0,1.0,Habay,Luxembourg,Wallonia,Medium
350000,4400,HOUSE,MIXED_USE_BUILDING,GOOD,3,120.0,0,1.0,1.0,393.0,2.0,0.0,0.0,Flémalle,Liège,Wallonia,Large
360000,9000,APARTMENT,SERVICE_FLAT,GOOD,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Medium
159000,4000,APARTMENT,APARTMENT,GOOD,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège,Wallonia,Medium
369000,2100,APARTMENT,APARTMENT,GOOD,3,153.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Large
165000,6224,HOUSE,HOUSE,TO_BE_DONE_UP,2,100.0,0,0.0,0.0,335.0,2.0,0.0,0.0,Fleurus,Hainaut,Wallonia,Medium
399000,9032,HOUSE,HOUSE,GOOD,3,141.0,0,0.0,0.0,111.0,3.0,0.0,0.0,Gent,East Flanders,Flanders,Large
189000,8370,APARTMENT,APARTMENT,AS_NEW,2,90.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Blankenberge,West Flanders,Flanders,Medium
299000,1030,APARTMENT,APARTMENT,AS_NEW,2,107.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital,Bruxelles-Capital,Large
215000,8660,APARTMENT,APARTMENT,GOOD,1,57.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,West Flanders,Flanders,Medium
335000,2950,APARTMENT,APARTMENT,JUST_RENOVATED,2,89.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Kapellen,Antwerp,Flanders,Medium
225000,9660,HOUSE,HOUSE,GOOD,4,134.0,0,1.0,0.0,125.0,2.0,0.0,0.0,Brakel,East Flanders,Flanders,Large
309000,8770,HOUSE,HOUSE,TO_BE_DONE_UP,2,218.0,0,1.0,0.0,540.0,3.0,0.0,0.0,Ingelmunster,West Flanders,Flanders,Very Large
174000,4460,HOUSE,HOUSE,GOOD,4,111.0,0,1.0,1.0,280.0,2.0,0.0,0.0,Grâce-Hollogne,Liège,Wallonia,Large
220000,1180,APARTMENT,APARTMENT,GOOD,1,45.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Uccle,Brussels Capital,Bruxelles-Capital,Small
219000,4040,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,2,212.0,0,1.0,1.0,195.0,3.0,0.0,0.0,Herstal,Liège,Wallonia,Very Large
199000,9000,APARTMENT,APARTMENT,GOOD,1,30.0,0,0.0,1.0,0.0,2.0,0.0,0.0,Gent,East Flanders,Flanders,Small
349000,1180,APARTMENT,DUPLEX,GOOD,2,135.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital,Bruxelles-Capital,Large
295000,4920,HOUSE,HOUSE,GOOD,4,167.0,0,0.0,1.0,477.0,4.0,0.0,0.0,Aywaille,Liège,Wallonia,Large
410000,9070,HOUSE,HOUSE,TO_BE_DONE_UP,3,142.0,0,0.0,0.0,755.0,3.0,0.0,0.0,Destelbergen,East Flanders,Flanders,Large
249000,1080,APARTMENT,GROUND_FLOOR,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital,Medium
335000,1070,APARTMENT,APARTMENT,AS_NEW,2,107.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital,Bruxelles-Capital,Large
649000,9080,HOUSE,HOUSE,GOOD,3,229.0,0,1.0,0.0,658.0,3.0,0.0,0.0,Lochristi,East Flanders,Flanders,Very Large
649000,1080,APARTMENT,APARTMENT,AS_NEW,3,172.0,1,0.0,0.0,0.0,4.0,0.0,0.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital,Large
170000,9100,HOUSE,MIXED_USE_BUILDING,GOOD,2,67.0,0,1.0,0.0,83.0,2.0,0.0,0.0,Sint-Niklaas,East Flanders,Flanders,Medium
299000,1000,APARTMENT,APARTMENT,GOOD,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Medium
119000,6060,HOUSE,HOUSE,TO_RENOVATE,3,122.0,0,1.0,0.0,115.0,3.0,0.0,0.0,Charleroi,Hainaut,Wallonia,Large
174900,2300,APARTMENT,GROUND_FLOOR,GOOD,1,54.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Turnhout,Antwerp,Flanders,Medium
439000,1000,APARTMENT,PENTHOUSE,AS_NEW,2,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Medium
189000,6700,APARTMENT,APARTMENT,JUST_RENOVATED,1,81.0,0,1.0,0.0,0.0,4.0,0.0,0.0,Arlon,Luxembourg,Wallonia,Medium
599000,2950,APARTMENT,APARTMENT,AS_NEW,2,203.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Kapellen,Antwerp,Flanders,Very Large
506700,2340,HOUSE,HOUSE,AS_NEW,3,191.0,0,1.0,1.0,582.0,4.0,0.0,0.0,Beerse,Antwerp,Flanders,Large
298000,3090,HOUSE,HOUSE,TO_RENOVATE,3,144.0,0,1.0,1.0,663.0,3.0,0.0,0.0,Overijse,Flemish Brabant,Flanders,Large
325000,8400,APARTMENT,APARTMENT,GOOD,2,80.0,1,1.0,0.0,0.0,1.0,0.0,1.0,Oostende,West Flanders,Flanders,Medium
465000,8300,APARTMENT,APARTMENT,AS_NEW,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
145000,2000,APARTMENT,FLAT_STUDIO,TO_BE_DONE_UP,1,30.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Small
175000,7860,APARTMENT,APARTMENT,GOOD,1,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lessines,Hainaut,Wallonia,Medium
325000,8210,HOUSE,HOUSE,GOOD,4,223.0,0,1.0,0.0,414.0,3.0,0.0,0.0,Zedelgem,West Flanders,Flanders,Very Large
535000,1150,APARTMENT,APARTMENT,AS_NEW,3,132.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital,Bruxelles-Capital,Large
539000,3000,APARTMENT,PENTHOUSE,JUST_RENOVATED,2,108.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant,Flanders,Large
669000,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2,83.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
175000,2300,APARTMENT,APARTMENT,GOOD,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Turnhout,Antwerp,Flanders,Large
135000,8310,APARTMENT,SERVICE_FLAT,JUST_RENOVATED,1,56.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Brugge,West Flanders,Flanders,Medium
299850,9320,HOUSE,HOUSE,GOOD,3,123.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Aalst,East Flanders,Flanders,Large
325000,9090,HOUSE,HOUSE,TO_RENOVATE,4,169.0,0,1.0,0.0,260.0,3.0,0.0,0.0,Melle,East Flanders,Flanders,Large
175000,3000,APARTMENT,FLAT_STUDIO,GOOD,1,27.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant,Flanders,Small
195000,8670,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Koksijde,West Flanders,Flanders,Medium
329000,4590,HOUSE,BUNGALOW,GOOD,3,150.0,0,1.0,1.0,684.0,4.0,0.0,0.0,Ouffet,Liège,Wallonia,Large
375000,9041,HOUSE,HOUSE,TO_RENOVATE,3,160.0,0,0.0,0.0,447.0,3.0,0.0,0.0,Gent,East Flanders,Flanders,Large
555000,1330,APARTMENT,TRIPLEX,JUST_RENOVATED,3,202.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Rixensart,Walloon Brabant,Wallonia,Very Large
324500,4570,HOUSE,HOUSE,AS_NEW,3,136.0,1,1.0,0.0,455.0,2.0,0.0,0.0,Marchin,Liège,Wallonia,Large
459000,2310,HOUSE,APARTMENT_BLOCK,GOOD,3,222.0,0,1.0,0.0,491.0,3.0,0.0,0.0,Rijkevorsel,Antwerp,Flanders,Very Large
165000,9240,HOUSE,HOUSE,TO_RENOVATE,2,110.0,0,0.0,0.0,132.0,3.0,0.0,0.0,Zele,East Flanders,Flanders,Large
258900,1080,APARTMENT,APARTMENT,GOOD,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital,Medium
235000,4680,HOUSE,HOUSE,GOOD,3,115.0,0,1.0,0.0,136.0,2.0,0.0,0.0,Oupeye,Liège,Wallonia,Large
450000,9810,HOUSE,HOUSE,TO_BE_DONE_UP,4,171.0,0,1.0,1.0,635.0,3.0,0.0,0.0,Nazareth,East Flanders,Flanders,Large
149000,1081,APARTMENT,GROUND_FLOOR,TO_BE_DONE_UP,1,40.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Koekelberg,Brussels Capital,Bruxelles-Capital,Small
219000,2100,HOUSE,HOUSE,TO_RENOVATE,3,187.0,0,0.0,1.0,225.0,3.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Large
295000,8620,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Nieuwpoort,West Flanders,Flanders,Medium
299000,2610,APARTMENT,APARTMENT,GOOD,2,126.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Large
139000,9260,HOUSE,HOUSE,TO_RENOVATE,3,110.0,0,1.0,0.0,120.0,2.0,0.0,0.0,Wichelen,East Flanders,Flanders,Large
439000,9000,HOUSE,HOUSE,GOOD,4,176.0,0,1.0,1.0,186.0,2.0,0.0,0.0,Gent,East Flanders,Flanders,Large
199900,8570,HOUSE,HOUSE,GOOD,3,129.0,0,0.0,0.0,189.0,4.0,0.0,0.0,Anzegem,West Flanders,Flanders,Large
815000,8300,APARTMENT,APARTMENT,AS_NEW,3,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
486200,1490,HOUSE,HOUSE,GOOD,3,168.0,0,0.0,0.0,739.0,3.0,0.0,0.0,Court-Saint-Étienne,Walloon Brabant,Wallonia,Large
320000,9620,HOUSE,HOUSE,GOOD,2,153.0,0,1.0,0.0,270.0,3.0,0.0,0.0,Zottegem,East Flanders,Flanders,Large
494598,9090,HOUSE,HOUSE,AS_NEW,3,160.0,1,0.0,0.0,490.0,3.0,0.0,0.0,Melle,East Flanders,Flanders,Large
365000,1600,HOUSE,HOUSE,GOOD,3,154.0,0,1.0,0.0,188.0,3.0,0.0,0.0,Sint-Pieters-Leeuw,Flemish Brabant,Flanders,Large
249000,4050,HOUSE,HOUSE,AS_NEW,2,104.0,0,1.0,1.0,0.0,3.0,0.0,0.0,Chaudfontaine,Liège,Wallonia,Large
237365,5640,HOUSE,VILLA,TO_RENOVATE,3,120.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Mettet,Namur,Wallonia,Large
245000,2845,HOUSE,HOUSE,TO_RENOVATE,3,132.0,0,1.0,1.0,70.0,2.0,0.0,0.0,Niel,Antwerp,Flanders,Large
389000,9700,HOUSE,HOUSE,GOOD,3,156.0,0,1.0,0.0,712.0,4.0,0.0,0.0,Oudenaarde,East Flanders,Flanders,Large
219000,8490,HOUSE,HOUSE,TO_BE_DONE_UP,4,167.0,0,0.0,0.0,284.0,4.0,0.0,0.0,Jabbeke,West Flanders,Flanders,Large
295000,3080,APARTMENT,PENTHOUSE,GOOD,1,55.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Tervuren,Flemish Brabant,Flanders,Medium
460000,1460,HOUSE,HOUSE,GOOD,3,221.0,1,0.0,0.0,457.0,3.0,0.0,0.0,Ittre,Walloon Brabant,Wallonia,Very Large
619000,8300,APARTMENT,PENTHOUSE,AS_NEW,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
329000,9700,APARTMENT,APARTMENT,AS_NEW,2,101.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Oudenaarde,East Flanders,Flanders,Large
299000,9991,APARTMENT,GROUND_FLOOR,AS_NEW,1,75.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Maldegem,East Flanders,Flanders,Medium
350000,1450,APARTMENT,APARTMENT,GOOD,2,110.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Chastre,Walloon Brabant,Wallonia,Large
70000,5560,HOUSE,HOUSE,TO_BE_DONE_UP,3,127.0,0,1.0,0.0,152.0,2.0,0.0,0.0,Houyet,Namur,Wallonia,Large
255000,9051,APARTMENT,APARTMENT,GOOD,1,74.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Medium
389000,1000,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Medium
270000,4500,APARTMENT,APARTMENT,GOOD,1,117.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Huy,Liège,Wallonia,Large
395000,9255,HOUSE,HOUSE,GOOD,3,171.0,0,1.0,0.0,632.0,3.0,0.0,0.0,Buggenhout,East Flanders,Flanders,Large
333800,3800,APARTMENT,APARTMENT,GOOD,3,105.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Truiden,Limburg,Wallonia,Large
225000,9051,APARTMENT,APARTMENT,GOOD,2,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Large
149000,5670,HOUSE,HOUSE,TO_RENOVATE,4,188.0,0,0.0,0.0,727.0,4.0,0.0,0.0,Viroinval,Namur,Wallonia,Large
110000,7390,HOUSE,HOUSE,TO_RENOVATE,2,126.0,0,0.0,0.0,190.0,2.0,0.0,0.0,Quaregnon,Hainaut,Wallonia,Large
435000,9850,HOUSE,VILLA,AS_NEW,3,186.0,1,0.0,1.0,233.0,3.0,0.0,0.0,Deinze,East Flanders,Flanders,Large
439000,2430,APARTMENT,APARTMENT,GOOD,3,135.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Laakdal,Antwerp,Flanders,Large
145000,1040,APARTMENT,GROUND_FLOOR,GOOD,1,35.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital,Bruxelles-Capital,Small
349000,1080,HOUSE,HOUSE,TO_BE_DONE_UP,3,150.0,0,1.0,0.0,65.0,2.0,0.0,0.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital,Large
288000,2845,HOUSE,HOUSE,GOOD,3,100.0,0,1.0,0.0,198.0,3.0,0.0,0.0,Niel,Antwerp,Flanders,Medium
275000,3840,APARTMENT,APARTMENT,AS_NEW,2,92.0,0,1.0,1.0,0.0,4.0,0.0,0.0,Borgloon,Limburg,Wallonia,Medium
299000,1000,APARTMENT,PENTHOUSE,AS_NEW,2,85.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Medium
279000,2100,APARTMENT,APARTMENT,GOOD,3,121.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Large
219000,8600,HOUSE,HOUSE,GOOD,3,149.0,0,0.0,0.0,174.0,2.0,0.0,0.0,Diksmuide,West Flanders,Flanders,Large
275000,1435,HOUSE,HOUSE,TO_BE_DONE_UP,2,180.0,0,1.0,1.0,590.0,3.0,0.0,0.0,Mont-Saint-Guibert,Walloon Brabant,Wallonia,Large
449000,4020,HOUSE,MANSION,JUST_RENOVATED,4,189.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège,Wallonia,Large
645000,1050,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,191.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,Bruxelles-Capital,Large
285000,7321,HOUSE,HOUSE,GOOD,4,185.0,0,1.0,1.0,574.0,4.0,0.0,0.0,Bernissart,Hainaut,Wallonia,Large
379000,1120,HOUSE,HOUSE,TO_BE_DONE_UP,3,160.0,0,0.0,1.0,130.0,2.0,0.0,0.0,Bruxelles,Brussels Capital,Bruxelles-Capital,Large
325000,1861,HOUSE,HOUSE,GOOD,2,140.0,0,0.0,0.0,398.0,3.0,0.0,0.0,Meise,Flemish Brabant,Flanders,Large
389747,1950,APARTMENT,SERVICE_FLAT,AS_NEW,1,67.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Kraainem,Flemish Brabant,Flanders,Medium
175000,6880,HOUSE,HOUSE,GOOD,3,85.0,0,1.0,1.0,173.0,2.0,0.0,0.0,Bertrix,Luxembourg,Wallonia,Medium
140000,8780,APARTMENT,APARTMENT,GOOD,2,142.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostrozebeke,West Flanders,Flanders,Large
395000,8300,APARTMENT,APARTMENT,GOOD,1,60.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
499000,8300,APARTMENT,APARTMENT,AS_NEW,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
499000,1853,HOUSE,HOUSE,TO_RENOVATE,4,141.0,0,1.0,0.0,548.0,3.0,0.0,0.0,Grimbergen,Flemish Brabant,Flanders,Large
239883,3600,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Genk,Limburg,Wallonia,Medium
513829,9220,HOUSE,HOUSE,GOOD,4,212.0,0,1.0,0.0,415.0,3.0,0.0,0.0,Hamme,East Flanders,Flanders,Very Large
209000,2000,HOUSE,MIXED_USE_BUILDING,GOOD,1,54.0,0,0.0,0.0,432.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Medium
299000,8370,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,West Flanders,Flanders,Medium
175000,9800,APARTMENT,APARTMENT,AS_NEW,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders,Flanders,Medium
199000,5590,HOUSE,HOUSE,GOOD,4,120.0,0,0.0,0.0,63.0,2.0,0.0,0.0,Ciney,Namur,Wallonia,Large
229000,4620,HOUSE,HOUSE,GOOD,3,145.0,0,1.0,1.0,330.0,3.0,1.0,0.0,Fléron,Liège,Wallonia,Large
449000,1180,HOUSE,HOUSE,GOOD,3,125.0,0,0.0,1.0,345.0,2.0,0.0,0.0,Uccle,Brussels Capital,Bruxelles-Capital,Large
300000,6600,HOUSE,HOUSE,GOOD,4,160.0,0,1.0,0.0,460.0,2.0,0.0,0.0,Bastogne,Luxembourg,Wallonia,Large
396000,2650,HOUSE,HOUSE,TO_RENOVATE,3,149.0,0,1.0,1.0,216.0,2.0,0.0,0.0,Edegem,Antwerp,Flanders,Large
445000,1630,HOUSE,HOUSE,TO_RENOVATE,4,178.0,0,1.0,1.0,400.0,2.0,0.0,0.0,Linkebeek,Flemish Brabant,Flanders,Large
349000,2100,HOUSE,HOUSE,GOOD,3,111.0,0,1.0,0.0,173.0,3.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Large
219000,4821,HOUSE,HOUSE,GOOD,3,130.0,1,1.0,1.0,108.0,3.0,0.0,0.0,Dison,Liège,Wallonia,Large
307000,3800,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Truiden,Limburg,Wallonia,Medium
380000,9800,APARTMENT,APARTMENT,GOOD,2,96.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders,Flanders,Medium
320000,4700,HOUSE,BUNGALOW,GOOD,3,144.0,0,1.0,1.0,540.0,4.0,0.0,0.0,Eupen,Liège,Wallonia,Large
209000,1080,APARTMENT,APARTMENT,AS_NEW,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital,Medium
438000,2570,HOUSE,HOUSE,GOOD,3,168.0,0,1.0,1.0,722.0,3.0,0.0,0.0,Duffel,Antwerp,Flanders,Large
259000,9230,APARTMENT,APARTMENT,GOOD,3,82.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Wetteren,East Flanders,Flanders,Medium
545000,1082,APARTMENT,DUPLEX,AS_NEW,4,155.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Berchem-Sainte-Agathe,Brussels Capital,Bruxelles-Capital,Large
229900,6880,APARTMENT,APARTMENT,AS_NEW,2,90.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Bertrix,Luxembourg,Wallonia,Medium
199000,9500,APARTMENT,APARTMENT,GOOD,3,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Geraardsbergen,East Flanders,Flanders,Medium
100000,7141,HOUSE,HOUSE,TO_RENOVATE,4,247.0,0,0.0,1.0,300.0,2.0,0.0,0.0,Morlanwelz,Hainaut,Wallonia,Very Large
249000,9420,HOUSE,HOUSE,TO_RENOVATE,4,220.0,0,1.0,0.0,418.0,3.0,0.0,0.0,Erpe-Mere,East Flanders,Flanders,Very Large
140000,7340,HOUSE,HOUSE,GOOD,2,110.0,0,1.0,0.0,190.0,3.0,0.0,0.0,Colfontaine,Hainaut,Wallonia,Large
595000,8300,APARTMENT,APARTMENT,GOOD,2,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
225000,8301,APARTMENT,APARTMENT,GOOD,1,46.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Small
199000,4420,HOUSE,HOUSE,GOOD,3,89.0,0,1.0,0.0,103.0,2.0,0.0,0.0,Saint-Nicolas,Liège,Wallonia,Medium
547000,9404,HOUSE,HOUSE,GOOD,3,238.0,0,1.0,0.0,749.0,3.0,0.0,0.0,Ninove,East Flanders,Flanders,Very Large
224000,2630,APARTMENT,APARTMENT,GOOD,2,89.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Aartselaar,Antwerp,Flanders,Medium
369000,8670,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Koksijde,West Flanders,Flanders,Medium
267500,4000,APARTMENT,APARTMENT,GOOD,2,81.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Liège,Liège,Wallonia,Medium
349000,2845,APARTMENT,DUPLEX,GOOD,3,171.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Niel,Antwerp,Flanders,Large
524000,1970,HOUSE,HOUSE,GOOD,3,260.0,0,0.0,0.0,274.0,3.0,0.0,0.0,Wezembeek-Oppem,Flemish Brabant,Flanders,Very Large
378000,2222,HOUSE,HOUSE,GOOD,4,249.0,0,0.0,0.0,599.0,3.0,0.0,0.0,Heist-op-den-Berg,Antwerp,Flanders,Very Large
395000,1180,APARTMENT,APARTMENT,AS_NEW,2,85.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital,Bruxelles-Capital,Medium
665000,8300,APARTMENT,APARTMENT,GOOD,2,89.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,West Flanders,Flanders,Medium
349000,8660,APARTMENT,APARTMENT,GOOD,2,78.0,0,0.0,0.0,0.0,2.0,0.0,1.0,De Panne,West Flanders,Flanders,Medium
299000,8400,APARTMENT,GROUND_FLOOR,GOOD,3,109.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Oostende,West Flanders,Flanders,Large
456500,9040,HOUSE,HOUSE,AS_NEW,3,185.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Gent,East Flanders,Flanders,Large
135000,1400,APARTMENT,DUPLEX,TO_BE_DONE_UP,2,80.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Nivelles,Walloon Brabant,Wallonia,Medium
265000,3550,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Heusden-Zolder,Limburg,Wallonia,Medium
364000,9500,HOUSE,VILLA,AS_NEW,3,177.0,1,1.0,0.0,451.0,3.0,0.0,0.0,Geraardsbergen,East Flanders,Flanders,Large
385000,8900,HOUSE,HOUSE,AS_NEW,4,153.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Ieper,West Flanders,Flanders,Large
264538,9900,APARTMENT,APARTMENT,GOOD,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Eeklo,East Flanders,Flanders,Medium
395000,1140,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evere,Brussels Capital,Bruxelles-Capital,Medium
155000,2020,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Medium
480000,1082,APARTMENT,APARTMENT,AS_NEW,4,121.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Berchem-Sainte-Agathe,Brussels Capital,Bruxelles-Capital,Large
319000,4500,HOUSE,HOUSE,GOOD,4,140.0,0,0.0,1.0,597.0,4.0,0.0,0.0,Huy,Liège,Wallonia,Large
358352,9940,APARTMENT,APARTMENT,GOOD,2,101.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Evergem,East Flanders,Flanders,Large
364220,8460,APARTMENT,APARTMENT,GOOD,3,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oudenburg,West Flanders,Flanders,Large
109000,4530,HOUSE,HOUSE,TO_RENOVATE,2,200.0,0,0.0,1.0,411.0,2.0,0.0,0.0,Villers-le-Bouillet,Liège,Wallonia,Large
225000,6180,HOUSE,HOUSE,GOOD,3,138.0,0,1.0,1.0,200.0,3.0,0.0,0.0,Courcelles,Hainaut,Wallonia,Large
739000,8300,APARTMENT,APARTMENT,JUST_RENOVATED,3,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
